Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Ticket_Size,Utilization,Engagement,Portfolio_Yield_Proxy,CLV_Score,Transaction_Velocity,Customer_Segment,Churn_Probability
0,49,F,1,Graduate,Single,Less than $40K,Blue,44,5,2,1,3537.0,0,3537.0,0.763,4726,78,0.814,0.0,0,60.58974358974359,0.0,1.7727272727272727,0.0,8377.90909090909,6.5,Dormant,0.0029533619346035784
1,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,3,3,8258.0,1771,6487.0,0.0,1447,23,0.0,0.214,0,62.91304347826087,0.2144587067086461,0.6052631578947368,310.321748607411,1063.6421109992225,1.9166666666666667,Dormant,0.5907192306333189
0,46,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524,0,70.03508771929825,0.5244140625,1.6285714285714286,2093.4609375,9910.6078125,4.75,Dormant,0.0062797662752422986
0,48,M,3,High School,Not_Disclosed,Less than $40K,Blue,38,4,3,3,8892.0,889,8003.0,0.67,4900,89,0.745,0.1,0,55.056179775280896,0.0999775078722447,2.3421052631578947,489.8897885739991,12623.689241660157,7.416666666666667,Dormant,0.0015764887011756746
1,52,M,3,Graduate,Married,$120K +,Blue,36,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655,0,52.549019607843135,0.6552980994532673,1.4166666666666667,1756.1989065347564,6284.615117590904,4.25,Revolver,0.9976130663309557
0,37,F,0,Graduate,Divorced,$40K - $60K,Blue,28,4,3,1,1920.0,0,1920.0,0.688,4715,81,0.841,0.0,0,58.20987654320987,0.0,2.892857142857143,0.0,13639.821428571428,6.75,Dormant,0.0015460808385080135
0,42,M,3,High School,Not_Disclosed,Less than $40K,Blue,31,4,2,4,7802.0,1885,5917.0,0.643,4212,75,0.744,0.242,0,56.16,0.2416047167392976,2.419354838709677,1017.6390669059216,12652.352581224006,6.25,Dormant,0.0012922548258634064
0,48,F,4,Graduate,Single,Less than $40K,Blue,35,3,2,2,1705.0,1192,513.0,0.763,4862,41,0.242,0.699,0,118.58536585365852,0.6991202346041056,1.1714285714285717,3399.122580645161,9677.315023041476,3.4166666666666665,Revolver,0.7120174921191698
1,52,F,2,Doctorate,Married,$40K - $60K,Blue,43,3,2,4,1822.0,1605,217.0,0.756,2538,39,0.696,0.881,0,65.07692307692308,0.8809001097694841,0.9069767441860463,2235.7244785949506,4329.657085237281,3.25,Revolver,0.991213493718542
0,45,F,3,Not_Disclosed,Single,Not_Disclosed,Blue,32,6,3,4,9294.0,2000,7294.0,0.637,4431,82,0.673,0.215,0,54.03658536585366,0.2151925973746503,2.5625,953.5183989670757,13797.828397353129,6.833333333333333,Dormant,0.0009118392301039337
0,40,M,2,High School,Married,$120K +,Blue,27,5,3,1,12248.0,1323,10925.0,0.882,4806,91,0.896,0.108,0,52.81318681318681,0.1080176355323318,3.3703703703703702,519.1327563683867,17947.669660352713,7.583333333333333,Dormant,0.0005572979402898941
0,39,F,4,Uneducated,Single,$40K - $60K,Blue,34,4,2,2,10264.0,803,9461.0,0.802,4003,74,0.721,0.078,0,54.0945945945946,0.0782346063912704,2.176470588235294,313.1731293842557,9394.02386983632,6.166666666666667,Dormant,0.0016512890241043793
0,42,M,3,Graduate,Single,$40K - $60K,Silver,36,3,2,3,15069.0,1843,13226.0,0.84,3464,67,0.558,0.122,0,51.70149253731344,0.1223040679540779,1.8611111111111112,423.6612913929259,7235.369625647945,5.583333333333333,Dormant,0.0022777889881497376
1,41,F,4,High School,Divorced,$40K - $60K,Blue,37,3,2,3,4650.0,204,4446.0,0.685,2014,54,0.8,0.044,0,37.2962962962963,0.0438709677419354,1.4594594594594594,88.35612903225807,3068.303539668701,4.5,Dormant,0.9515279903570201
0,53,F,2,Graduate,Single,Less than $40K,Blue,48,3,2,2,3685.0,0,3685.0,0.762,4012,59,0.639,0.0,0,68.0,0.0,1.2291666666666667,0.0,4931.416666666667,4.916666666666667,Dormant,0.030283768063276498
0,49,F,2,High School,Divorced,$40K - $60K,Blue,33,4,2,1,7231.0,2517,4714.0,0.865,3912,67,0.763,0.348,0,58.38805970149254,0.3480846355967362,2.0303030303030303,1361.7070944544323,10707.223494801425,5.583333333333333,Dormant,0.017783974420788436
0,44,M,4,Not_Disclosed,Married,$60K - $80K,Blue,32,4,1,1,10007.0,1586,8421.0,0.921,4309,77,0.711,0.158,0,55.96103896103896,0.1584890576596382,2.40625,682.9293494553813,12011.829997127012,6.416666666666667,Dormant,8.015494966883942e-05
0,52,M,4,Uneducated,Married,$60K - $80K,Blue,39,5,1,3,2641.0,1584,1057.0,0.809,4279,67,0.718,0.6,0,63.865671641791046,0.5997728133282847,1.7179487179487178,2566.4278682317304,11760.094030039125,5.583333333333333,Dormant,0.0001587042760180799
0,29,F,1,High School,Single,Less than $40K,Blue,20,4,2,1,3095.0,1488,1607.0,0.924,4642,92,0.878,0.481,0,50.45652173913044,0.4807754442649434,4.6,2231.759612277868,31619.29421647819,7.666666666666667,Dormant,0.00019636878131588145
1,48,F,4,High School,Married,Less than $40K,Blue,37,1,2,3,3607.0,0,3607.0,0.504,2013,35,0.458,0.0,0,57.51428571428571,0.0,0.945945945945946,0.0,1904.1891891891887,2.9166666666666665,Dormant,0.9983288547961742
0,36,F,2,Uneducated,Single,Not_Disclosed,Blue,23,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603,0,58.149253731343286,0.6033776867963152,2.9130434782608696,2350.759467758444,18197.081927818075,5.583333333333333,Revolver,0.00013434282646852404
0,45,M,3,High School,Not_Disclosed,$60K - $80K,Blue,27,6,2,3,21317.0,0,21317.0,0.833,3814,67,1.03,0.0,0,56.92537313432836,0.0,2.4814814814814814,0.0,9464.37037037037,5.583333333333333,Dormant,0.001038408322962035
1,41,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,3,19402.0,0,19402.0,0.58,1937,51,0.594,0.0,0,37.98039215686274,0.0,1.3783783783783785,0.0,2669.9189189189187,4.25,Dormant,0.8884506482260557
0,45,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,1,8063.0,1485,6578.0,0.872,4275,77,0.833,0.184,0,55.51948051948052,0.1841746248294679,2.138888888888889,787.3465211459754,10827.796725784448,6.416666666666667,Dormant,0.00035694620531952806
0,40,F,2,Graduate,Not_Disclosed,$40K - $60K,Blue,32,6,2,2,3097.0,2409,688.0,0.912,4624,86,0.87,0.778,0,53.76744186046512,0.7778495318049725,2.6875,3596.776235066193,22093.33613174039,7.166666666666667,Revolver,0.0005803750855068003
1,48,F,3,Graduate,Not_Disclosed,Less than $40K,Blue,44,3,3,2,1438.3,0,1438.3,0.736,2054,46,0.586,0.0,0,44.65217391304348,0.0,1.0454545454545454,0.0,2147.3636363636365,3.8333333333333335,Dormant,0.9893044946357318
0,43,F,5,Uneducated,Single,Less than $40K,Blue,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767,0,65.25757575757575,0.7668459348307498,1.6923076923076923,3302.8054413160394,12878.132285304066,5.5,Revolver,0.0023435374816505304
1,38,F,3,Uneducated,Single,$40K - $60K,Blue,30,3,2,3,2435.0,2432,3.0,0.12,1460,32,0.103,0.999,0,45.625,0.9987679671457904,1.0666666666666669,1458.2012320328545,3112.7479808350445,2.6666666666666665,Revolver,0.7043636675546695
0,59,F,0,Not_Disclosed,Single,Less than $40K,Blue,40,5,2,2,1845.0,1076,769.0,1.016,4319,76,0.551,0.583,0,56.828947368421055,0.5831978319783198,1.9,2518.831436314363,12991.879728997288,6.333333333333333,Dormant,0.00021927155818936584
1,49,F,3,College,Married,Less than $40K,Blue,41,3,3,3,1603.0,749,854.0,0.733,2644,43,0.483,0.467,0,61.48837209302326,0.4672489082969432,1.048780487804878,1235.4061135371178,4068.645436148685,3.583333333333333,Dormant,0.9953657887112477
0,39,F,5,College,Single,Less than $40K,Blue,30,4,1,2,4710.0,1869,2841.0,0.858,4719,91,0.655,0.397,0,51.85714285714285,0.3968152866242038,3.033333333333333,1872.5713375796176,19994.43305732484,7.583333333333333,Dormant,8.197704313909769e-05
1,50,F,2,Uneducated,Single,Not_Disclosed,Blue,41,2,3,2,2751.0,2253,498.0,0.497,2108,40,0.481,0.819,0,52.7,0.8189749182115594,0.975609756097561,1726.3991275899673,3740.8771976487487,3.333333333333333,Revolver,0.995101760692262
0,38,F,1,High School,Married,Less than $40K,Blue,28,6,4,3,1438.3,0,1438.3,0.767,4815,81,0.653,0.0,0,59.44444444444444,0.0,2.892857142857143,0.0,13929.107142857143,6.75,Dormant,0.0002763864163104032
0,52,M,2,High School,Married,$60K - $80K,Blue,45,5,1,4,24287.0,1676,22611.0,0.506,5495,69,0.816,0.069,0,79.6376811594203,0.0690081113352822,1.5333333333333334,379.19957178737593,9007.106010073978,5.75,Dormant,0.02693547794387257
0,42,F,5,Graduate,Married,Less than $40K,Blue,18,6,1,1,1694.0,1074,620.0,0.78,3857,70,0.75,0.634,0,55.1,0.6340023612750886,3.888888888888889,2445.347107438017,24509.12764003673,5.833333333333333,Revolver,0.0001538374658987344
1,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,0,36.94871794871795,0.0,1.0833333333333333,0.0,1561.0833333333333,3.25,Dormant,0.9081371117294118
0,33,M,3,Not_Disclosed,Divorced,Not_Disclosed,Blue,27,6,1,3,25045.0,0,25045.0,1.018,3444,52,0.926,0.0,0,66.23076923076923,0.0,1.9259259259259256,0.0,6632.888888888889,4.333333333333333,Dormant,0.011631795736381048
0,52,F,3,Graduate,Not_Disclosed,$40K - $60K,Blue,45,5,2,0,10859.0,1710,9149.0,0.974,3987,64,0.829,0.157,0,62.296875,0.1574730638180311,1.4222222222222225,627.8451054424902,6563.335261073763,5.333333333333333,Dormant,0.00018112315668445544
0,45,M,3,High School,Married,$40K - $60K,Silver,33,3,2,1,16928.0,1519,15409.0,0.894,3355,66,0.886,0.09,0,50.833333333333336,0.0897329867674858,2.0,301.05417060491493,7312.1083412098305,5.5,Dormant,0.00361326668287746
0,37,M,2,High School,Single,$40K - $60K,Blue,30,6,3,4,4297.0,0,4297.0,0.797,4310,76,0.767,0.0,0,56.71052631578947,0.0,2.533333333333333,0.0,10918.666666666666,6.333333333333333,Dormant,0.0008190826243741024
0,42,M,3,Uneducated,Single,$60K - $80K,Blue,30,4,2,3,8302.0,1294,7008.0,0.558,3221,66,0.61,0.156,0,48.80303030303031,0.1558660563719585,2.2,502.0445675740786,8190.698048662974,5.5,Dormant,0.007795970914481175
0,43,F,2,Uneducated,Not_Disclosed,Less than $40K,Blue,39,5,3,3,2734.0,2517,217.0,0.7,4457,86,0.955,0.921,0,51.825581395348834,0.9206291148500366,2.2051282051282053,4103.243964886613,18876.435409749967,7.166666666666667,Revolver,0.00028889193325414285
0,40,M,3,Graduate,Divorced,$80K - $120K,Blue,31,4,2,3,27374.0,1509,25865.0,0.803,4231,60,0.714,0.055,0,70.51666666666667,0.0551253013808723,1.935483870967742,233.23515014247096,8640.45512930801,5.0,Dormant,0.004006096118151404
0,43,F,2,Uneducated,Married,Not_Disclosed,Blue,38,6,3,1,2960.0,1853,1107.0,0.949,3921,63,0.853,0.626,0,62.23809523809524,0.6260135135135135,1.6578947368421053,2454.5989864864864,10570.072003911806,5.25,Revolver,0.0008570935143622959
0,54,M,3,Doctorate,Single,$60K - $80K,Blue,41,4,2,3,9110.0,0,9110.0,0.662,2999,75,0.786,0.0,0,39.986666666666665,0.0,1.829268292682927,0.0,5485.975609756098,6.25,Dormant,0.002989597307670003
0,42,F,4,Uneducated,Married,Less than $40K,Blue,35,4,3,1,1539.0,0,1539.0,0.944,4793,71,0.614,0.0,0,67.50704225352112,0.0,2.0285714285714285,0.0,9722.942857142856,5.916666666666667,Dormant,0.0018263655752709482
0,39,F,2,Graduate,Married,$40K - $60K,Blue,36,4,2,4,1947.0,1160,787.0,1.227,4496,71,1.29,0.596,0,63.32394366197183,0.5957883923985619,1.9722222222222223,2678.664612223934,14150.032985219426,5.916666666666667,Dormant,0.0008525833587701944
0,45,F,3,Not_Disclosed,Not_Disclosed,$40K - $60K,Blue,36,6,1,2,2667.0,1551,1116.0,0.672,4883,85,0.735,0.582,0,57.44705882352941,0.5815523059617548,2.361111111111111,2839.7199100112484,18234.19978752656,7.083333333333333,Dormant,6.448923183344959e-05
0,54,F,3,College,Single,Less than $40K,Blue,45,5,1,4,3062.0,2039,1023.0,1.057,4037,71,0.821,0.666,0,56.85915492957746,0.6659046374918354,1.5777777777777775,2688.25702155454,10610.961078452718,5.916666666666667,Revolver,9.263695149948761e-05
0,47,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,6,5,0,3114.0,1059,2055.0,0.78,4342,62,0.771,0.34,0,70.03225806451613,0.3400770712909441,1.7222222222222223,1476.6146435452793,10020.947441661316,5.166666666666667,Dormant,4.889616175679497e-05
0,54,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,3,14948.0,2158,12790.0,0.844,3094,56,1.0,0.144,0,55.25,0.1443671394166443,1.1666666666666667,446.6719293550976,4130.783917580948,4.666666666666667,Dormant,0.05210838252623146
1,49,F,0,Doctorate,Not_Disclosed,Less than $40K,Blue,37,5,2,3,1749.0,0,1749.0,1.006,2510,38,0.407,0.0,0,66.05263157894737,0.0,1.027027027027027,0.0,2577.837837837838,3.1666666666666665,Dormant,0.9986049613609913
0,44,M,3,Not_Disclosed,Married,$40K - $60K,Blue,36,4,2,1,2534.0,1706,828.0,0.793,3965,57,1.111,0.673,0,69.56140350877193,0.6732438831886346,1.5833333333333333,2669.4119968429363,10504.48566166798,4.75,Revolver,0.009483830363427185
0,46,F,3,College,Single,Less than $40K,Blue,36,5,2,2,2503.0,2373,130.0,0.697,4647,65,0.806,0.948,0,71.49230769230769,0.9480623252097484,1.805555555555556,4405.6456252497,16345.05460114529,5.416666666666667,Revolver,0.0056272007854254865
0,38,F,3,High School,Married,Less than $40K,Blue,31,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0,0,58.93258426966292,0.0,2.870967741935484,0.0,15058.225806451614,7.416666666666667,Dormant,0.0024055704706534954
0,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,1,3,4092.0,622,3470.0,0.775,5001,88,0.492,0.152,0,56.82954545454545,0.1520039100684262,2.5142857142857142,760.1715542521995,14485.23133640553,7.333333333333333,Dormant,0.00139876503593438
0,62,M,1,Graduate,Single,$60K - $80K,Blue,54,4,1,4,13284.0,607,12677.0,0.857,4942,76,0.652,0.046,0,65.02631578947368,0.0456940680517916,1.4074074074074074,225.82008431195425,7273.228266809418,6.333333333333333,Dormant,0.0010074561309213464
0,59,F,0,Graduate,Single,Less than $40K,Blue,53,6,3,4,4830.0,1469,3361.0,0.634,3365,63,0.75,0.304,0,53.41269841269841,0.3041407867494824,1.1886792452830188,1023.4337474120084,5216.440114848235,5.25,Dormant,0.000579900858945508
1,45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916,4995.0,0.471,1656,31,0.722,0.155,0,53.41935483870968,0.1549653188969717,1.24,256.6225680933852,2371.6519844357977,2.583333333333333,Dormant,0.7236555086012045
0,53,F,1,College,Single,Not_Disclosed,Blue,44,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121,0,44.104651162790695,0.1205957137667998,1.9545454545454544,457.41954231747184,8307.638196347787,7.166666666666667,Dormant,0.0005245836691699564
0,43,M,4,Graduate,Single,$60K - $80K,Blue,24,5,3,2,19188.0,0,19188.0,0.453,4366,69,0.816,0.0,0,63.27536231884058,0.0,2.875,0.0,12552.25,5.75,Dormant,0.0011589446144788565
0,44,F,3,Uneducated,Single,Not_Disclosed,Blue,31,4,2,3,18056.0,940,17116.0,0.629,4473,72,0.6,0.052,0,62.125,0.0520602569782897,2.3225806451612905,232.8655294638901,10929.75219746452,6.0,Dormant,0.0023602601480580423
0,50,F,2,Uneducated,Single,Less than $40K,Blue,37,6,5,2,1438.3,754,684.3,0.74,4457,69,0.683,0.524,0,64.59420289855072,0.5242299937426128,1.864864864864865,2336.493082110825,12668.946558530995,5.75,Dormant,0.00016269311353422452
0,31,F,0,High School,Married,Less than $40K,Blue,13,5,2,3,3201.0,984,2217.0,0.639,5155,77,0.925,0.307,0,66.94805194805195,0.3074039362699156,5.923076923076923,1584.6672914714152,39919.56780333069,6.416666666666667,Dormant,0.0010643875558266004
0,50,F,4,High School,Married,$40K - $60K,Blue,36,6,1,1,1479.0,1004,475.0,0.827,5116,75,0.974,0.679,0,68.21333333333334,0.6788370520622042,2.083333333333333,3472.930358350237,17893.60491322966,6.25,Revolver,2.861102274512353e-05
0,38,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3144.0,2216,928.0,0.741,4717,75,0.562,0.705,0,62.89333333333333,0.7048346055979644,2.5,3324.704834605598,20104.262086513994,6.25,Revolver,0.00012663468043373215
0,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854.0,1480,374.0,0.853,3292,73,0.921,0.798,0,45.0958904109589,0.7982740021574973,1.6222222222222222,2627.918015102481,9603.422557832911,6.083333333333333,Revolver,0.0008187367760288983
1,49,M,5,Uneducated,Not_Disclosed,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0,0,57.76923076923077,0.0,0.9069767441860463,0.0,2043.4186046511627,3.25,Dormant,0.9951380219689356
0,37,M,3,Uneducated,Not_Disclosed,$80K - $120K,Blue,36,4,2,3,9782.0,1793,7989.0,0.886,3672,75,0.923,0.183,0,48.96,0.1832958495195256,2.083333333333333,673.0623594356982,9052.213248824371,6.25,Dormant,0.0009586758251167893
0,47,F,4,Graduate,Married,Less than $40K,Blue,39,3,3,2,3144.0,0,3144.0,0.561,3774,80,0.818,0.0,0,47.175,0.0,2.051282051282051,0.0,7741.538461538461,6.666666666666667,Dormant,0.0020235145427348633
1,47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,4738.0,0,4738.0,0.641,1900,36,0.5,0.0,0,52.77777777777778,0.0,0.8571428571428571,0.0,1628.5714285714284,3.0,Dormant,0.8054321915892254
1,46,F,3,High School,Single,Not_Disclosed,Silver,36,4,2,3,34516.0,154,34362.0,0.602,1987,46,0.586,0.004,0,43.19565217391305,0.0044616989222389,1.2777777777777777,8.865395758488816,2550.2724501358466,3.8333333333333335,Dormant,0.9843103329024081
0,35,F,1,Not_Disclosed,Married,Less than $40K,Blue,29,4,2,3,1438.3,856,582.3,0.792,4432,92,0.736,0.595,0,48.17391304347826,0.5951470485990406,3.1724137931034484,2637.691719390948,22427.98752358508,7.666666666666667,Dormant,0.00017191587843157712
1,43,M,2,College,Divorced,$120K +,Blue,37,4,1,2,34516.0,0,34516.0,0.536,1370,38,0.357,0.0,0,36.05263157894737,0.0,1.027027027027027,0.0,1407.0270270270269,3.1666666666666665,Dormant,0.16554170974374088
0,32,F,0,Uneducated,Married,Less than $40K,Blue,23,5,2,4,2156.0,1114,1042.0,0.603,4106,66,0.833,0.517,0,62.21212121212121,0.5166975881261595,2.869565217391304,2121.560296846011,17870.39041703638,5.5,Dormant,0.0013914396761367574
0,63,F,0,College,Single,Less than $40K,Blue,44,3,4,2,1938.0,0,1938.0,0.536,3974,56,0.931,0.0,0,70.96428571428571,0.0,1.2727272727272727,0.0,5057.818181818182,4.666666666666667,Dormant,0.03827104496448605
0,61,F,1,Graduate,Single,Less than $40K,Blue,52,3,3,1,1438.3,0,1438.3,0.925,3560,67,0.861,0.0,0,53.13432835820896,0.0,1.2884615384615383,0.0,4586.923076923077,5.583333333333333,Dormant,0.000592573264794679
1,54,F,2,Graduate,Married,Not_Disclosed,Blue,44,2,3,3,3781.0,1692,2089.0,0.791,2310,43,0.72,0.448,0,53.72093023255814,0.4475006612007405,0.9772727272727272,1033.7265273737107,3267.732742660672,3.583333333333333,Dormant,0.993105605680067
0,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539,75,0.705,0.056,0,60.52,0.0564375941592305,2.027027027027027,256.17023988874723,9719.939675450163,6.25,Dormant,7.699109375664751e-05
0,49,M,1,High School,Single,$120K +,Blue,44,6,2,3,1438.3,1058,380.3,0.56,4109,72,0.8,0.736,0,57.06944444444444,0.7355906278245151,1.6363636363636365,3022.541889730933,11669.79581955971,6.0,Revolver,0.00011640427147423713
1,49,M,3,Graduate,Single,$80K - $120K,Blue,36,3,2,1,3261.0,0,3261.0,1.012,3081,50,0.667,0.0,0,61.62,0.0,1.3888888888888888,0.0,4279.166666666666,4.166666666666667,Dormant,0.9064259334750432
0,35,F,3,Graduate,Single,Less than $40K,Blue,23,6,3,1,2211.0,1370,841.0,0.781,4359,79,0.927,0.62,0,55.177215189873415,0.6196291270918136,3.4347826086956523,2700.963364993216,24249.43938410713,6.583333333333333,Revolver,0.00017236102224496062
0,39,F,2,Not_Disclosed,Single,Not_Disclosed,Blue,28,6,2,2,1493.0,792,701.0,0.688,4131,80,0.702,0.53,0,51.6375,0.5304755525787006,2.857142857142857,2191.3945077026124,18063.98430772175,6.666666666666667,Dormant,0.00047608488767310493
0,48,F,3,Post-Graduate,Married,Not_Disclosed,Blue,36,3,1,3,20631.0,2048,18583.0,0.676,4827,77,0.711,0.099,0,62.688311688311686,0.099268091706655,2.138888888888889,479.1670786680238,11349.301807151052,6.416666666666667,Dormant,0.00018589149035461185
0,53,F,3,Doctorate,Married,Less than $40K,Blue,33,6,2,1,2255.0,1647,608.0,0.848,4270,76,0.767,0.73,0,56.18421052631579,0.7303769401330377,2.303030303030303,3118.7095343680708,17016.42195793859,6.333333333333333,Revolver,9.698859679861422e-05
0,51,M,3,Uneducated,Married,$80K - $120K,Blue,42,5,1,3,1507.0,961,546.0,0.678,4126,90,0.667,0.638,0,45.84444444444444,0.6376907763769077,2.142857142857143,2631.1121433311214,14479.52602142383,7.5,Revolver,0.0001618016083036035
0,65,F,0,Uneducated,Not_Disclosed,Less than $40K,Silver,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,0,58.265060240963855,0.0,1.5660377358490567,0.0,7573.358490566038,6.916666666666667,Dormant,0.0003435828085331539
0,49,F,4,Graduate,Married,Not_Disclosed,Blue,40,5,1,1,8162.0,1704,6458.0,0.819,4334,80,0.739,0.209,0,54.175,0.2087723597157559,2.0,904.8194070080864,10477.638814016173,6.666666666666667,Dormant,7.966775464667258e-05
0,44,M,4,Not_Disclosed,Single,$60K - $80K,Blue,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084,0,56.01234567901235,0.0837562096041878,2.25,380.0019229742001,11063.25432669195,6.75,Dormant,0.00011258088540448543
1,62,F,0,High School,Not_Disclosed,Less than $40K,Blue,51,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,0,60.05555555555556,0.0,0.7058823529411765,0.0,1526.1176470588236,3.0,Dormant,0.962869341365889
0,43,F,2,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1736.0,1513,223.0,0.829,3462,67,0.558,0.872,0,51.67164179104478,0.8715437788018433,1.8611111111111112,3017.2845622119817,12058.668490783411,5.583333333333333,Revolver,0.0002511105890041521
0,51,M,3,College,Married,$80K - $120K,Blue,34,5,2,4,1864.0,1427,437.0,0.725,3833,73,0.587,0.766,0,52.50684931506849,0.7655579399141631,2.147058823529412,2934.383583690987,14529.970635571826,6.083333333333333,Revolver,0.00042876537945329
0,43,F,2,High School,Single,Less than $40K,Blue,37,4,3,0,6611.0,1041,5570.0,0.744,4037,74,0.682,0.157,0,54.554054054054056,0.1574648313417032,2.0,635.6855241264559,9345.371048252911,6.166666666666667,Dormant,0.00013661089012372872
0,34,F,0,Graduate,Married,Not_Disclosed,Blue,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,0,61.63636363636363,0.2627801561319567,5.076923076923077,1068.9896751448,26080.10142765821,5.5,Transactor,0.0016157717411438746
1,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087,0,40.62222222222222,0.0866088775967717,1.25,158.32102824689883,2482.901285308624,3.75,Dormant,0.47926732606797334
1,63,M,0,Graduate,Single,Not_Disclosed,Blue,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,0,62.285714285714285,0.0,0.7636363636363637,0.0,1997.672727272728,3.5,Dormant,0.9808820493453756
0,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621,0,56.4,0.6211320754716981,2.2222222222222223,2802.547924528302,16254.550943396223,6.666666666666667,Revolver,0.00039278259450711454
1,37,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0,0,48.72093023255814,0.0,1.1944444444444444,0.0,2502.361111111111,3.583333333333333,Dormant,0.9860194848053654
0,40,F,3,Graduate,Single,Less than $40K,Blue,33,3,1,1,2628.0,1771,857.0,0.788,4316,72,0.6,0.674,0,59.94444444444444,0.673896499238965,2.1818181818181817,2908.537290715373,15762.626816106264,6.0,Revolver,0.00010401379610529903
0,46,F,3,Not_Disclosed,Married,$40K - $60K,Blue,39,6,3,2,1457.0,563,894.0,0.711,3967,69,0.568,0.386,0,57.492753623188406,0.3864104323953329,1.7692307692307692,1532.8901853122857,9730.574943244814,5.75,Dormant,0.0006699863441713927
0,46,M,5,Uneducated,Not_Disclosed,$80K - $120K,Blue,28,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036,0,45.74468085106383,0.0364758372928496,3.357142857142857,156.84610035925368,14962.269051206067,7.833333333333333,Dormant,1.8694823660826275e-05
0,40,F,4,Uneducated,Single,Not_Disclosed,Blue,32,3,1,3,3056.0,2038,1018.0,0.675,4734,73,0.659,0.667,0,64.84931506849315,0.6668848167539267,2.28125,3157.032722513089,18001.418398232985,6.083333333333333,Revolver,0.00014202291959424863
0,52,M,2,High School,Single,$80K - $120K,Blue,44,6,2,4,2650.0,1049,1601.0,0.874,4218,64,0.73,0.396,0,65.90625,0.3958490566037735,1.4545454545454546,1669.6913207547168,8563.914648370497,5.333333333333333,Dormant,0.0008546109041160726
0,58,F,1,College,Married,Less than $40K,Blue,38,4,2,3,3331.0,2251,1080.0,1.044,5379,92,0.643,0.676,0,58.46739130434783,0.6757730411287901,2.421052631578948,3634.983188231762,21823.32771887689,7.666666666666667,Revolver,0.00030890813070535273
0,49,F,1,Uneducated,Not_Disclosed,Less than $40K,Blue,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,0,71.53968253968254,0.5444211785821119,1.6578947368421053,2453.7062518695784,11540.118259678511,5.25,Dormant,0.0023885640464175926
1,51,M,2,High School,Married,$60K - $80K,Blue,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,0,61.175,0.4268736357021586,0.8695652173913043,1044.559786563182,3036.1389448375494,3.333333333333333,Dormant,0.9663069967400181
0,55,F,1,Not_Disclosed,Married,Less than $40K,Blue,36,3,1,0,2677.0,1555,1122.0,0.639,4757,81,0.688,0.581,0,58.72839506172839,0.5808741128128502,2.25,2763.218154650728,16920.49084796414,6.75,Dormant,2.857590927563458e-05
